"HIS.Species","Organism","Amikacin","Amoxicillin","Ampicillin","Azithromycin","Bacitracin","Cefalexin","Cefazolin","Cefiofur","Cefovecin","Cefoxitin","Cefpodoxime","Ceftazidime","Ceftiofur","Cephalexin","Cephalothin","Chloramphenicol","Chlortetracycline","Ciprofloxacin","Clarithromycin","Clindamycin","CTZD","Danofloxacin","Doxycycline","Enrofloxacin","Erythromycin","Florfenicol","Gamithromycin","Gentamicin","Imipenem","Marbofloxacin","Minocycline","Moxifloxacin","Neomycin","Nitrofurantoin","Novobiocin","Ofloxacin","Orbifloxacin","Oxacillin","OXYT","Oxytetracycline","Penicillin","Pirlimycin","Pradofloxacin","Rifampin","Spectinomycin","Streptomycin","Sulphadimethoxime","Sulphadimethoxine","Sulphathiazole","Tetracycline","Tiamulin","Ticarcillin","Tildipirosin","Tilmicosin","Tobramycin","Trimethoprim","Tulathromycin","Tylosin","Vancomycin"
"Canine","Staphylococcus saccharolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus schleiferi",2,33,35,0,12,0,33,0,33,1,33,0,1,0,32,1,0,1,0,4,0,0,8,29,4,0,0,7,1,30,2,2,0,0,0,1,0,33,0,0,34,0,0,3,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0
"Canine","Staphylococcus schleiferi - coag neg",3,27,28,0,11,0,27,0,28,5,28,0,10,0,22,0,0,5,0,2,0,0,2,21,1,0,0,5,14,23,0,3,1,0,0,0,0,27,0,0,28,0,0,1,0,0,0,0,0,1,0,5,0,0,3,2,0,0,1
"Canine","Staphylococcus schleiferi - coag pos",2,5,6,0,5,0,4,0,6,2,6,0,3,0,2,1,0,1,0,2,0,0,0,5,2,0,0,4,2,7,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"Canine","Staphylococcus schleiferi coag neg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus schleiferi coag positive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus schleiferi coagulase Culture Negative",0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus schleiferi ss coagulans",3,1,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Canine","Staphylococcus schleiferi, coagulase positive",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus schleiferi-coag Culture Negative",0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus schleiferi-coag positive",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus sp.",0,3,7,0,2,0,3,0,3,2,3,0,3,0,1,2,0,1,0,5,0,0,5,3,6,0,0,1,2,3,0,1,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0
"Canine","Staphylococcus sp. coag Culture Negative",0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Canine","Staphylococcus sp. coagulase-Culture Negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Staphylococcus warneri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Stenotrophomonas maltophilia",16,13,17,0,2,9,19,0,10,4,4,6,10,0,0,5,0,0,0,4,0,0,0,0,7,0,0,16,7,0,0,0,2,0,0,0,0,8,0,2,8,0,0,2,0,0,0,0,0,4,0,9,0,0,2,3,0,0,0
"Canine","Stenotrophomonas maltophilia (Xanthomonas)",1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus agalactiae",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus alpha hemolytic",33,3,7,6,12,0,26,0,17,14,17,6,22,0,0,16,13,1,9,27,0,0,34,75,91,1,0,25,5,40,0,0,16,3,0,0,0,30,0,20,56,0,0,6,2,0,13,7,1,12,2,9,0,3,2,31,0,0,0
"Canine","Streptococcus anginosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus beta group - B",6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus beta group - C",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus beta group - G",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus beta haemolytic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus canis",15,8,12,0,89,0,11,0,13,2,10,0,5,0,4,4,0,4,0,72,0,0,73,39,99,0,0,2,1,31,1,1,26,2,0,13,0,12,0,29,23,0,0,0,1,0,0,0,0,4,1,3,0,1,2,1,0,0,0
"Canine","Streptococcus dys ss dysgalactiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0
"Canine","Streptococcus dys. ss dysgalactiae",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus dys. ss equisimilis",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus dysgalactiae",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus equi spp zooepidemicus",61,0,1,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,8,1,0,0,2,71,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,0,0,0
"Canine","Streptococcus equi ss zooepidemicus",8,0,2,5,8,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,7,5,0,0,2,1,0,0,0,3,0,0,0,0,4,0,2,4,0,0,1,0,0,0,0,0,25,0,1,0,0,1,2,0,0,0
"Canine","Streptococcus gallolyticus",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus gp. B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus group C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus halichoeri",1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus lutetiensis",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus minor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus mitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus non-hemolytic",3,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"Canine","Streptococcus pneumoniae",1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus sp.",0,2,2,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,4,0,0,8,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Canine","Streptococcus sp. - non hemolytic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Streptococcus sp. alpha hemolytic",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Trueperella bernardiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Trueperella pyogenes",0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,20,0,0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,1,0,1,2,1,0,0,1,0,4,14,0,11,0,0,0,4,0,1,0,0,0
"Canine","Weisella sp.",0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canine","Yokenella regensburgei",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprine","Actinomyces hyovaginalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"Caprine","Bacillus cereus",0,2,13,0,1,0,15,0,9,0,4,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0
"Caprine","Bacillus megaterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprine","Bibersteinia trehalosi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0
"Caprine","Corynebacterium pseudotuberculosis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprine","Corynebacterium sp.",9,77,87,0,10,0,97,0,87,47,69,5,71,0,1,15,0,15,3,98,0,0,11,95,86,2,0,24,59,4,0,3,3,31,0,3,0,156,0,6,214,0,1,12,2,0,1,1,0,8,0,66,0,4,7,54,0,0,0
"Caprine","Corynebacterium ulcerans",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprine","Culture Negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprine","Enterobacter cloacae",4,92,126,0,2,45,124,0,39,28,24,41,27,19,0,44,1,0,0,38,0,0,30,26,36,4,0,51,0,23,0,1,2,0,0,1,21,54,0,2,64,0,0,11,1,0,1,4,0,40,10,24,0,10,2,59,0,0,0
"Caprine","Enterococcus faecalis",301,8,10,0,16,3,411,0,344,104,169,13,138,1,25,24,0,1,0,152,0,0,26,22,100,1,0,305,1,13,3,0,24,0,0,2,0,388,0,10,17,0,10,349,4,3,1,4,0,10,5,7,0,1,19,110,0,1,0
"Caprine","Enterococcus faecium",155,209,215,0,2,1,211,0,190,56,83,4,66,0,8,21,4,0,0,79,0,1,36,62,140,0,0,160,68,10,3,0,7,33,0,0,0,201,0,5,222,0,4,207,3,0,0,5,0,10,1,54,0,2,2,56,0,0,0
"Caprine","Enterococcus sp.",193,45,56,0,5,0,217,0,190,143,159,21,172,0,12,13,3,0,0,187,0,0,38,82,68,1,0,196,45,1,0,0,8,0,0,0,0,190,0,8,63,0,0,107,1,1,3,0,0,15,2,49,0,3,5,160,0,0,0
"Caprine","Escherichia coli",34,928,1482,0,40,293,651,0,503,107,553,152,186,233,24,231,39,11,0,789,1,0,489,412,693,38,0,231,2,412,1,0,11,5,1,1,255,775,0,54,868,8,7,32,8,2,24,19,0,435,78,216,0,81,6,499,1,5,0
"Caprine","Klebsiella oxytoca",3,17,67,0,1,5,38,0,5,1,4,3,5,3,0,11,0,0,0,21,0,0,7,4,20,1,0,11,0,0,0,0,0,0,2,0,2,22,0,0,26,1,0,3,0,0,0,2,0,10,1,5,0,1,0,13,0,1,0
"Caprine","Mannheimia haemolytica",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,1,0,4,3,1,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,14,0
"Caprine","Moraxella ovis",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprine","Pasteurella multocida",0,5,6,0,4,0,4,0,4,0,3,1,0,0,0,4,1,0,0,62,0,0,0,3,6,0,0,1,0,0,0,0,8,0,0,0,0,9,0,4,28,0,0,0,2,0,7,4,0,7,4,0,0,3,0,5,0,0,0
"Caprine","Proteus mirabilis",15,88,140,0,21,45,149,0,41,10,41,6,9,64,1,42,5,1,0,155,0,0,611,29,154,4,0,62,0,21,0,0,0,3,0,0,27,153,0,27,160,0,1,2,4,2,2,0,0,476,5,4,0,5,6,71,3,2,0
"Caprine","Pseudomonas aeruginosa",12,408,482,0,58,192,487,0,359,133,224,5,232,78,1,468,13,5,0,158,0,0,441,74,152,20,0,27,7,4,1,7,13,2,0,2,8,154,0,71,191,1,3,12,18,0,5,15,0,169,21,15,0,21,1,237,0,0,0
"Caprine","Pseudomonas sp.",0,6,13,0,0,4,13,0,5,4,4,0,6,1,0,7,0,0,0,6,0,1,2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,2,0,0,1,2,0,2,0,6,1,1,0
"Caprine","Staphylococcus aur. ss aureus",8,24,86,5,4,0,26,0,22,14,22,4,18,0,8,1,3,1,5,24,0,0,2,19,43,4,0,16,19,19,0,1,2,0,0,0,0,26,0,4,83,0,0,2,8,0,2,0,0,14,0,18,0,2,1,10,0,0,0
"Caprine","Staphylococcus aureus",3,30,77,1,5,0,25,0,26,0,26,1,1,0,24,2,2,0,1,8,0,0,26,19,36,0,0,16,0,11,3,2,1,0,0,2,0,26,0,2,77,0,3,3,6,0,0,0,1,38,0,0,0,1,0,9,0,0,0
"Caprine","Staphylococcus coagulase Culture Negative Group",21,122,177,10,24,0,144,0,122,79,122,18,103,0,43,9,3,7,8,114,0,0,36,26,166,2,0,25,102,30,0,7,5,1,0,0,0,140,0,10,203,0,1,4,8,0,1,3,1,29,4,101,0,2,6,44,0,0,0
"Caprine","Staphylococcus coagulase-Culture Negative",0,6,9,0,3,0,6,0,6,0,6,0,1,0,6,0,0,0,0,3,0,0,7,2,8,0,0,3,0,2,0,0,0,0,0,0,0,6,0,0,8,0,0,1,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0
"Caprine","Staphylococcus pseudintermedius",131,655,1481,0,146,2,663,0,667,89,667,1,117,0,563,282,0,38,0,823,0,0,628,632,887,0,0,402,140,632,291,47,27,2,0,12,0,651,0,80,1567,1,11,26,0,0,0,1,0,592,0,95,0,0,31,790,0,0,1
"Caprine","Streptococcus alpha hemolytic",33,3,7,6,12,0,26,0,17,14,17,6,22,0,0,16,13,1,9,27,0,0,34,75,91,1,0,25,5,40,0,0,16,3,0,0,0,30,0,20,56,0,0,6,2,0,13,7,1,12,2,9,0,3,2,31,0,0,0
"Caprine","Streptococcus dysgalactiae",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprine","Streptococcus equi spp zooepidemicus",61,0,1,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,8,1,0,0,2,71,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,0,0,0
"Caprine","Trueperella pyogenes",0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,20,0,0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,1,0,1,2,1,0,0,1,0,4,14,0,11,0,0,0,4,0,1,0,0,0
"Caprine","Trueperella pyogenes (Actinomyces/Corynebacterium)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0
"Equine","Achromobacter sp.",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Achromobacter xylo ss denitrificans",0,0,1,0,0,0,3,0,2,2,2,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Acinetobacter baumannii complex",4,0,4,0,1,0,6,0,2,2,1,0,6,0,0,6,0,1,0,2,0,0,2,3,6,0,0,4,0,0,0,0,0,0,0,0,0,5,0,1,5,0,0,3,0,0,0,0,0,3,0,3,0,0,1,5,0,0,0
"Equine","Acinetobacterer baumannii",0,3,6,0,0,2,5,0,1,0,1,0,4,0,0,4,1,0,0,1,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,1,1,0,0,1,0,2,1,0,0,1,0,7,0,0,0
"Equine","Acinetobacterer junii",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Acinetobacterer sp.",2,5,11,0,2,3,27,0,6,3,4,1,10,0,1,8,0,0,0,4,0,0,1,3,8,0,0,4,0,0,0,0,0,0,0,0,0,15,0,1,21,1,0,2,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0
"Equine","Actinobacillus equuli",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Equine","Actinobacillus equuli spp equuli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Actinobacillus equuli ss equuli",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Equine","Actinobacillus equuli ss haemolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Actinobacillus pleuropneumoniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Equine","Actinobacillus rossii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Equine","Actinobacillus sp.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Equine","Actinobacillus suis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Equine","Actinobacillus ureae",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Actinomyces sp.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Aerococcus sp.",1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equine","Aerococcus viridans",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Equine","Aeromonas caviae",0,1,5,0,0,2,5,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0
"Equine","Aeromonas sp.",0,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Equine","Aeromonas veronii",0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
