"Specimen","Organism","Amikacin","Amoxicillin","Ampicillin","Azithromycin","Bacitracin","Cefalexin","Cefazolin","Cefiofur","Cefovecin","Cefoxitin","Cefpodoxime","Ceftazidime","Ceftiofur","Cephalexin","Cephalothin","Chloramphenicol","Chlortetracycline","Ciprofloxacin","Clarithromycin","Clindamycin","CTZD","Danofloxacin","Doxycycline","Enrofloxacin","Erythromycin","Florfenicol","Gamithromycin","Gentamicin","Imipenem","Marbofloxacin","Minocycline","Moxifloxacin","Neomycin","Nitrofurantoin","Novobiocin","Ofloxacin","Orbifloxacin","Oxacillin","OXYT","Oxytetracycline","Penicillin","Pirlimycin","Pradofloxacin","Rifampin","Spectinomycin","Streptomycin","Sulphadimethoxime","Sulphadimethoxine","Sulphathiazole","Tetracycline","Tiamulin","Ticarcillin","Tildipirosin","Tilmicosin","Tobramycin","Trimethoprim","Tulathromycin","Tylosin","Vancomycin"
"Sputum","Sphingomonas paucimobilis",0,0,1,0,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Sputum","Staphylococcus coagulase Culture Negative Group",21,122,177,10,24,0,144,0,122,79,122,18,103,0,43,9,3,7,8,114,0,0,36,26,166,2,0,25,102,30,0,7,5,1,0,0,0,140,0,10,203,0,1,4,8,0,1,3,1,29,4,101,0,2,6,44,0,0,0
"Stifle","Culture Negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stifle","Enterococcus faecalis",301,8,10,0,16,3,411,0,344,104,169,13,138,1,25,24,0,1,0,152,0,0,26,22,100,1,0,305,1,13,3,0,24,0,0,2,0,388,0,10,17,0,10,349,4,3,1,4,0,10,5,7,0,1,19,110,0,1,0
"Stifle","Staphylococcus pseudintermedius",131,655,1481,0,146,2,663,0,667,89,667,1,117,0,563,282,0,38,0,823,0,0,628,632,887,0,0,402,140,632,291,47,27,2,0,12,0,651,0,80,1567,1,11,26,0,0,0,1,0,592,0,95,0,0,31,790,0,0,1
"Stomach","Culture Negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stone","Acinetobacterer baumannii",0,3,6,0,0,2,5,0,1,0,1,0,4,0,0,4,1,0,0,1,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,1,1,0,0,1,0,2,1,0,0,1,0,7,0,0,0
"Stone","Actinomyces canis",3,1,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"Stone","Culture Negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stone","Enterobacter kobei",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stone","Enterococcus faecalis",301,8,10,0,16,3,411,0,344,104,169,13,138,1,25,24,0,1,0,152,0,0,26,22,100,1,0,305,1,13,3,0,24,0,0,2,0,388,0,10,17,0,10,349,4,3,1,4,0,10,5,7,0,1,19,110,0,1,0
"Stone","Enterococcus sp.",193,45,56,0,5,0,217,0,190,143,159,21,172,0,12,13,3,0,0,187,0,0,38,82,68,1,0,196,45,1,0,0,8,0,0,0,0,190,0,8,63,0,0,107,1,1,3,0,0,15,2,49,0,3,5,160,0,0,0
"Stone","Escherichia coli",34,928,1482,0,40,293,651,0,503,107,553,152,186,233,24,231,39,11,0,789,1,0,489,412,693,38,0,231,2,412,1,0,11,5,1,1,255,775,0,54,868,8,7,32,8,2,24,19,0,435,78,216,0,81,6,499,1,5,0
"Stone","Escherichia coli haemolytic",0,0,5,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,24,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,23,0,1,24,0,0,0,0,0,1,0,0,0,1,5,0,1,1,3,0,0,0
"Stone","Klebsiella oxytoca",3,17,67,0,1,5,38,0,5,1,4,3,5,3,0,11,0,0,0,21,0,0,7,4,20,1,0,11,0,0,0,0,0,0,2,0,2,22,0,0,26,1,0,3,0,0,0,2,0,10,1,5,0,1,0,13,0,1,0
"Stone","Pasteurella canis",0,2,1,0,5,0,4,0,3,0,0,0,1,0,0,2,0,0,0,20,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Stone","Proteus mirabilis",15,88,140,0,21,45,149,0,41,10,41,6,9,64,1,42,5,1,0,155,0,0,611,29,154,4,0,62,0,21,0,0,0,3,0,0,27,153,0,27,160,0,1,2,4,2,2,0,0,476,5,4,0,5,6,71,3,2,0
"Stone","Pseudomonas sp.",0,6,13,0,0,4,13,0,5,4,4,0,6,1,0,7,0,0,0,6,0,1,2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,2,0,0,1,2,0,2,0,6,1,1,0
"Stone","Schaalia canis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stone","Staphylococcus coagulase Culture Negative Group",21,122,177,10,24,0,144,0,122,79,122,18,103,0,43,9,3,7,8,114,0,0,36,26,166,2,0,25,102,30,0,7,5,1,0,0,0,140,0,10,203,0,1,4,8,0,1,3,1,29,4,101,0,2,6,44,0,0,0
"Stone","Staphylococcus coagulase-Culture Negative",0,6,9,0,3,0,6,0,6,0,6,0,1,0,6,0,0,0,0,3,0,0,7,2,8,0,0,3,0,2,0,0,0,0,0,0,0,6,0,0,8,0,0,1,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0
"Stone","Staphylococcus pseudintermedius",131,655,1481,0,146,2,663,0,667,89,667,1,117,0,563,282,0,38,0,823,0,0,628,632,887,0,0,402,140,632,291,47,27,2,0,12,0,651,0,80,1567,1,11,26,0,0,0,1,0,592,0,95,0,0,31,790,0,0,1
"Stone","Streptococcus alpha hemolytic",33,3,7,6,12,0,26,0,17,14,17,6,22,0,0,16,13,1,9,27,0,0,34,75,91,1,0,25,5,40,0,0,16,3,0,0,0,30,0,20,56,0,0,6,2,0,13,7,1,12,2,9,0,3,2,31,0,0,0
"Stone","Streptococcus dys ss dysgalactiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0
"Stone","Trueperella abortisuis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Subcutaneous Sample","Bacillus sp.",2,4,29,0,5,0,34,0,46,24,35,9,39,0,0,4,1,0,0,41,0,0,3,5,8,0,0,1,0,1,0,0,1,1,0,0,0,41,0,1,61,0,0,2,2,0,1,0,0,1,6,18,0,1,0,26,0,0,0
"Subcutaneous Sample","Culture Negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Subcutaneous Sample","Enterobacter cloacae",4,92,126,0,2,45,124,0,39,28,24,41,27,19,0,44,1,0,0,38,0,0,30,26,36,4,0,51,0,23,0,1,2,0,0,1,21,54,0,2,64,0,0,11,1,0,1,4,0,40,10,24,0,10,2,59,0,0,0
"Subcutaneous Sample","Enterobacter sp.",1,19,20,0,1,5,20,0,9,1,7,4,0,14,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Subcutaneous Sample","Escherichia coli",34,928,1482,0,40,293,651,0,503,107,553,152,186,233,24,231,39,11,0,789,1,0,489,412,693,38,0,231,2,412,1,0,11,5,1,1,255,775,0,54,868,8,7,32,8,2,24,19,0,435,78,216,0,81,6,499,1,5,0
"Subcutaneous Sample","Staphylococcus coagulase Culture Negative Group",21,122,177,10,24,0,144,0,122,79,122,18,103,0,43,9,3,7,8,114,0,0,36,26,166,2,0,25,102,30,0,7,5,1,0,0,0,140,0,10,203,0,1,4,8,0,1,3,1,29,4,101,0,2,6,44,0,0,0
"Swab","Achromobacter sp.",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Achromobacter xylo ss xylosoxidans",1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Acinetobacter baumannii complex",4,0,4,0,1,0,6,0,2,2,1,0,6,0,0,6,0,1,0,2,0,0,2,3,6,0,0,4,0,0,0,0,0,0,0,0,0,5,0,1,5,0,0,3,0,0,0,0,0,3,0,3,0,0,1,5,0,0,0
"Swab","Acinetobacterer baumannii",0,3,6,0,0,2,5,0,1,0,1,0,4,0,0,4,1,0,0,1,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,1,1,0,0,1,0,2,1,0,0,1,0,7,0,0,0
"Swab","Acinetobacterer sp.",2,5,11,0,2,3,27,0,6,3,4,1,10,0,1,8,0,0,0,4,0,0,1,3,8,0,0,4,0,0,0,0,0,0,0,0,0,15,0,1,21,1,0,2,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0
"Swab","Actinobacillus equuli ss equuli",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Swab","Actinomyces canis",3,1,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"Swab","Actinomyces hyovaginalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"Swab","Actinomyces sp.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Aerococcus viridans",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Swab","Aeromonas caviae",0,1,5,0,0,2,5,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0
"Swab","Aeromonas hydrophila",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Swab","Aeromonas hydrophilia",0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"Swab","Aeromonas sobria",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
"Swab","Aeromonas sp.",0,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Swab","Alcaligenes faecalis ss faecalis",1,0,2,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
"Swab","Alcaligenes sp.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Swab","Bacillus cereus",0,2,13,0,1,0,15,0,9,0,4,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0
"Swab","Bacillus licheniformis",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Bacillus megaterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Bacillus mycoides",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Bacillus pumilus",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Bacillus sp.",2,4,29,0,5,0,34,0,46,24,35,9,39,0,0,4,1,0,0,41,0,0,3,5,8,0,0,1,0,1,0,0,1,1,0,0,0,41,0,1,61,0,0,2,2,0,1,0,0,1,6,18,0,1,0,26,0,0,0
"Swab","Bacillus thuringiensis",0,2,6,0,0,0,4,0,2,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,6,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0
"Swab","Bergeyella zoohelcum",0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Bibersteinia trehalosi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0
"Swab","Bordetella bronchiseptica",0,1,19,0,0,16,36,0,29,13,13,2,19,0,0,1,0,0,0,17,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,19,0,0,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0
"Swab","Burkholderia cepacia",2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Swab","Burkholderia multivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Swab","Citrobacter amalonaticus",1,0,4,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Swab","Citrobacter sedlakii",0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
"Swab","Corynebacterium amycolatum",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,14,24,0,0,0,0,4,0,1,0,3,0,1,0,5,0,0,12,0,1,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"Swab","Corynebacterium auriscanis",0,22,22,0,0,0,27,0,24,2,2,0,6,0,0,0,0,3,0,22,0,0,0,10,24,0,0,5,2,0,0,0,0,2,0,2,0,34,0,1,52,0,0,1,0,0,0,0,0,0,0,6,0,0,2,9,0,0,0
"Swab","Corynebacterium propinquum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Corynebacterium pseudotuberculosis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Corynebacterium renale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Swab","Corynebacterium resistens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Corynebacterium sp.",9,77,87,0,10,0,97,0,87,47,69,5,71,0,1,15,0,15,3,98,0,0,11,95,86,2,0,24,59,4,0,3,3,31,0,3,0,156,0,6,214,0,1,12,2,0,1,1,0,8,0,66,0,4,7,54,0,0,0
"Swab","Corynebacterium ulcerans",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Corynebacterium xerosis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Culture Negative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Eikenella corrodens",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Swab","Enterobacter aerogenes",0,26,26,0,4,17,32,0,2,9,2,1,4,0,0,2,0,0,0,10,0,0,1,0,11,0,0,2,0,0,0,0,0,0,0,0,0,11,0,1,12,0,0,0,0,0,0,0,0,1,1,5,0,1,3,2,0,0,0
"Swab","Enterobacter asburiae",1,18,20,0,0,7,21,0,8,1,8,2,0,10,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Enterobacter cloacae",4,92,126,0,2,45,124,0,39,28,24,41,27,19,0,44,1,0,0,38,0,0,30,26,36,4,0,51,0,23,0,1,2,0,0,1,21,54,0,2,64,0,0,11,1,0,1,4,0,40,10,24,0,10,2,59,0,0,0
"Swab","Enterobacter hormaechei",3,23,37,0,1,1,30,0,14,0,15,17,7,21,0,10,0,0,0,0,0,0,15,15,0,3,0,12,0,4,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,17,0,0,0
"Swab","Enterobacter sp.",1,19,20,0,1,5,20,0,9,1,7,4,0,14,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Swab","Enterococcus avium",12,0,0,0,0,0,14,0,14,5,10,0,5,0,5,0,0,0,0,14,0,0,0,4,1,0,0,12,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"Swab","Enterococcus canintestini",14,0,0,0,0,0,15,0,15,3,4,0,3,0,1,0,0,0,0,15,0,0,1,0,4,0,0,14,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"Swab","Enterococcus casseliflavus",4,0,0,0,0,0,4,0,4,0,2,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"Swab","Enterococcus faecalis",301,8,10,0,16,3,411,0,344,104,169,13,138,1,25,24,0,1,0,152,0,0,26,22,100,1,0,305,1,13,3,0,24,0,0,2,0,388,0,10,17,0,10,349,4,3,1,4,0,10,5,7,0,1,19,110,0,1,0
"Swab","Enterococcus faecium",155,209,215,0,2,1,211,0,190,56,83,4,66,0,8,21,4,0,0,79,0,1,36,62,140,0,0,160,68,10,3,0,7,33,0,0,0,201,0,5,222,0,4,207,3,0,0,5,0,10,1,54,0,2,2,56,0,0,0
"Swab","Enterococcus sp.",193,45,56,0,5,0,217,0,190,143,159,21,172,0,12,13,3,0,0,187,0,0,38,82,68,1,0,196,45,1,0,0,8,0,0,0,0,190,0,8,63,0,0,107,1,1,3,0,0,15,2,49,0,3,5,160,0,0,0
"Swab","Escherichia coli",34,928,1482,0,40,293,651,0,503,107,553,152,186,233,24,231,39,11,0,789,1,0,489,412,693,38,0,231,2,412,1,0,11,5,1,1,255,775,0,54,868,8,7,32,8,2,24,19,0,435,78,216,0,81,6,499,1,5,0
"Swab","Escherichia coli haemolytic",0,0,5,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,24,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,23,0,1,24,0,0,0,0,0,1,0,0,0,1,5,0,1,1,3,0,0,0
"Swab","Escherichia hermannii",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Flavobacterium sp.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Swab","Gramnegative organism",1,2,4,0,1,0,4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Swab","Gramnegative rod",0,6,5,0,8,3,13,0,7,5,5,0,4,0,0,7,0,0,0,20,0,0,3,2,10,0,0,3,3,0,0,0,0,0,0,0,0,11,0,2,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
"Swab","Grampositive branching rod",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Grampositive coccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Haemophilus haemoglobinophilus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Haemophilus sp.",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Swab","Hafnia alvei",0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Klebsiella (Enterobacter) aerogenes",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Klebsiella oxytoca",3,17,67,0,1,5,38,0,5,1,4,3,5,3,0,11,0,0,0,21,0,0,7,4,20,1,0,11,0,0,0,0,0,0,2,0,2,22,0,0,26,1,0,3,0,0,0,2,0,10,1,5,0,1,0,13,0,1,0
"Swab","Klebsiella pneumoniae",6,38,172,0,0,17,61,0,37,2,26,27,30,11,0,38,2,0,0,49,0,0,57,23,56,5,0,52,0,20,0,0,0,0,0,0,21,71,0,2,76,2,0,13,1,0,0,2,0,53,5,32,0,5,0,63,1,0,0
"Swab","Lelliottia amnigena",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swab","Micrococcus luteus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
