"Organism","Antibiotic","R_count","NI_count","Blank_count","Category"
"Streptococcus sp.","Tulathromycin",0,1,16,"Mixed/Blank Dominant"
"Streptococcus sp.","Tylosin",0,1,16,"Mixed/Blank Dominant"
"Streptococcus sp.","Vancomycin",0,0,16,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Amoxicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","CTZD",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cefazolin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cefovecin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cefoxitin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cefpodoxime",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Clindamycin",1,0,0,"R Dominant"
"Streptococcus sp. - non hemolytic","Danofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Doxycycline",1,0,0,"R Dominant"
"Streptococcus sp. - non hemolytic","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Erythromycin",1,0,0,"R Dominant"
"Streptococcus sp. - non hemolytic","Florfenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Imipenem",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Marbofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Neomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","OXYT",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Oxacillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Penicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Rifampin",0,1,0,"NI Dominant"
"Streptococcus sp. - non hemolytic","Spectinomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Tetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Tiamulin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Ticarcillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Tildipirosin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Tilmicosin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Tulathromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Tylosin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. - non hemolytic","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Amoxicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","CTZD",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Cefazolin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Cefovecin",0,1,0,"NI Dominant"
"Streptococcus sp. Gp. C","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Cefpodoxime",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Ceftiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Cephalothin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Clindamycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Danofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Doxycycline",0,1,0,"NI Dominant"
"Streptococcus sp. Gp. C","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Erythromycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Florfenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Marbofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Minocycline",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Neomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","OXYT",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Oxacillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Penicillin",0,1,0,"NI Dominant"
"Streptococcus sp. Gp. C","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Pradofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Rifampin",0,1,0,"NI Dominant"
"Streptococcus sp. Gp. C","Spectinomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Tetracycline",0,1,0,"NI Dominant"
"Streptococcus sp. Gp. C","Tiamulin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Tildipirosin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Tilmicosin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Trimethoprim",0,1,0,"NI Dominant"
"Streptococcus sp. Gp. C","Tulathromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Tylosin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. Gp. C","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Amikacin",0,13,1,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Amoxicillin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Ampicillin",0,1,0,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Azithromycin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Bacitracin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","CTZD",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cefalexin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cefazolin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cefiofur",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cefovecin",1,0,2,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cefoxitin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cefpodoxime",0,0,2,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Ceftazidime",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Ceftiofur",0,1,13,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cephalexin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Cephalothin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Chlortetracycline",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Ciprofloxacin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Clarithromycin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Clindamycin",1,0,1,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Danofloxacin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Doxycycline",5,1,1,"R Dominant"
"Streptococcus sp. alpha hemolytic","Enrofloxacin",2,1,0,"R Dominant"
"Streptococcus sp. alpha hemolytic","Erythromycin",2,1,1,"R Dominant"
"Streptococcus sp. alpha hemolytic","Florfenicol",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Gamithromycin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Gentamicin",0,15,0,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Imipenem",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Marbofloxacin",3,0,2,"R Dominant"
"Streptococcus sp. alpha hemolytic","Minocycline",0,13,2,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Moxifloxacin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Neomycin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Nitrofurantoin",0,12,3,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Novobiocin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","OXYT",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Ofloxacin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Orbifloxacin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Oxacillin",0,14,1,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Oxytetracycline",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Penicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Pirlimycin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Pradofloxacin",0,0,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Rifampin",0,14,1,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Spectinomycin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Streptomycin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Sulphadimethoxime",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Sulphadimethoxine",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Sulphathiazole",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Tetracycline",0,8,0,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Tiamulin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Ticarcillin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Tildipirosin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Tilmicosin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Tobramycin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Trimethoprim",0,14,0,"NI Dominant"
"Streptococcus sp. alpha hemolytic","Tulathromycin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Tylosin",0,1,14,"Mixed/Blank Dominant"
"Streptococcus sp. alpha hemolytic","Vancomycin",0,0,15,"Mixed/Blank Dominant"
"Streptococcus suis","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","CTZD",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Cefazolin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Clindamycin",1,0,0,"R Dominant"
"Streptococcus suis","Danofloxacin",0,1,0,"NI Dominant"
"Streptococcus suis","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Florfenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis","Gamithromycin",0,1,0,"NI Dominant"
"Streptococcus suis","Gentamicin",0,1,0,"NI Dominant"
"Streptococcus suis","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Neomycin",1,0,0,"R Dominant"
"Streptococcus suis","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","OXYT",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Penicillin",1,0,0,"R Dominant"
"Streptococcus suis","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Spectinomycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Sulphadimethoxine",1,0,0,"R Dominant"
"Streptococcus suis","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Tetracycline",1,0,0,"R Dominant"
"Streptococcus suis","Tiamulin",1,0,0,"R Dominant"
"Streptococcus suis","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Tildipirosin",0,1,0,"NI Dominant"
"Streptococcus suis","Tilmicosin",1,0,0,"R Dominant"
"Streptococcus suis","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis","Trimethoprim",0,1,0,"NI Dominant"
"Streptococcus suis","Tulathromycin",0,1,0,"NI Dominant"
"Streptococcus suis","Tylosin",0,1,0,"NI Dominant"
"Streptococcus suis","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 16","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","CTZD",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cefazolin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Clindamycin",1,0,0,"R Dominant"
"Streptococcus suis 16","Danofloxacin",0,1,0,"NI Dominant"
"Streptococcus suis 16","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 16","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Florfenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 16","Gamithromycin",0,1,0,"NI Dominant"
"Streptococcus suis 16","Gentamicin",0,1,0,"NI Dominant"
"Streptococcus suis 16","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Neomycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 16","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","OXYT",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Penicillin",1,0,0,"R Dominant"
"Streptococcus suis 16","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Spectinomycin",1,0,0,"R Dominant"
"Streptococcus suis 16","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Sulphadimethoxine",1,0,0,"R Dominant"
"Streptococcus suis 16","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Tetracycline",1,0,0,"R Dominant"
"Streptococcus suis 16","Tiamulin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 16","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Tildipirosin",0,1,0,"NI Dominant"
"Streptococcus suis 16","Tilmicosin",1,0,0,"R Dominant"
"Streptococcus suis 16","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 16","Trimethoprim",0,1,0,"NI Dominant"
"Streptococcus suis 16","Tulathromycin",0,1,0,"NI Dominant"
"Streptococcus suis 16","Tylosin",0,1,0,"NI Dominant"
"Streptococcus suis 16","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","CTZD",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cefazolin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Clindamycin",1,0,0,"R Dominant"
"Streptococcus suis 2/4/33/34","Danofloxacin",0,1,0,"NI Dominant"
"Streptococcus suis 2/4/33/34","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Enrofloxacin",1,0,0,"R Dominant"
"Streptococcus suis 2/4/33/34","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Florfenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Gamithromycin",0,1,0,"NI Dominant"
"Streptococcus suis 2/4/33/34","Gentamicin",0,0,0,"Mixed/Blank Dominant"
